"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20201001 ~ 20210930"
"실거래구분 : 오피스텔(매매)"
"주소구분 : 지번주소"
"시도 : 제주특별자치도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일"
"제주특별자치도 서귀포시 동홍동","386-1","386","1","동홍동코아루오션뷰오피스텔","84.14","202109","6","24,000","4","2017","태평로 499",""
"제주특별자치도 서귀포시 동홍동","509-3","509","3","리움 오피스텔","52.16","202010","22","28,000","7","2020","동홍로 102",""
"제주특별자치도 서귀포시 동홍동","509-3","509","3","리움 오피스텔","23.02","202010","26","12,500","6","2020","동홍로 102",""
"제주특별자치도 서귀포시 동홍동","509-3","509","3","리움 오피스텔","52.16","202010","26","25,500","6","2020","동홍로 102",""
"제주특별자치도 서귀포시 동홍동","509-3","509","3","리움 오피스텔","18.76","202011","2","11,500","4","2020","동홍로 102",""
"제주특별자치도 서귀포시 동홍동","509-3","509","3","리움 오피스텔","23.02","202011","12","14,000","6","2020","동홍로 102",""
"제주특별자치도 서귀포시 동홍동","509-3","509","3","리움 오피스텔","23.02","202011","12","14,000","7","2020","동홍로 102",""
"제주특별자치도 서귀포시 동홍동","509-3","509","3","리움 오피스텔","18.76","202011","12","11,500","4","2020","동홍로 102",""
"제주특별자치도 서귀포시 동홍동","509-3","509","3","리움 오피스텔","52.16","202011","12","25,000","8","2020","동홍로 102",""
"제주특별자치도 서귀포시 동홍동","509-3","509","3","리움 오피스텔","23.02","202012","4","14,000","8","2020","동홍로 102",""
"제주특별자치도 서귀포시 동홍동","509-3","509","3","리움 오피스텔","18.76","202012","4","11,500","4","2020","동홍로 102",""
"제주특별자치도 서귀포시 동홍동","509-3","509","3","리움 오피스텔","52.16","202012","18","25,500","5","2020","동홍로 102",""
"제주특별자치도 서귀포시 동홍동","509-3","509","3","리움 오피스텔","18.76","202101","18","11,500","4","2020","동홍로 102",""
"제주특별자치도 서귀포시 동홍동","509-3","509","3","리움 오피스텔","18.76","202102","22","11,000","5","2020","동홍로 102",""
"제주특별자치도 서귀포시 동홍동","509-3","509","3","리움 오피스텔","23.02","202107","8","15,000","7","2020","동홍로 102",""
"제주특별자치도 서귀포시 동홍동","487","487","0","석정누리마루3차","84.67","202105","19","24,500","2","2012","동홍서로 81",""
"제주특별자치도 서귀포시 동홍동","393-3","393","3","지예타워 V","78.18","202010","12","18,000","4","2015","태평로 483",""
"제주특별자치도 서귀포시 동홍동","393-3","393","3","지예타워 V","84.79","202106","10","17,000","3","2015","태평로 483",""
"제주특별자치도 서귀포시 법환동","747-1","747","1","더프라임","31.94","202101","17","13,500","6","2017"," ",""
"제주특별자치도 서귀포시 법환동","1196-12","1196","12","루체클래식","84.7","202108","17","27,500","5","null","법환로 51",""
"제주특별자치도 서귀포시 법환동","736-7","736","7","제주 오션스카이 아파트","69.98","202011","10","17,000","3","null","김정문화로41번길 26",""
"제주특별자치도 서귀포시 법환동","736-7","736","7","제주 오션스카이 아파트","81.48","202109","13","18,600","2","null","김정문화로41번길 26",""
"제주특별자치도 서귀포시 서귀동","163-11","163","11","남양오피스텔","41.06","202010","12","3,100","6","1994","태평로 438",""
"제주특별자치도 서귀포시 서귀동","163-11","163","11","남양오피스텔","38.25","202011","11","3,900","8","1994","태평로 438",""
"제주특별자치도 서귀포시 서귀동","163-11","163","11","남양오피스텔","25.03","202011","21","2,500","8","1994","태평로 438",""
"제주특별자치도 서귀포시 서귀동","163-11","163","11","남양오피스텔","38.25","202012","27","3,300","9","1994","태평로 438",""
"제주특별자치도 서귀포시 서귀동","163-11","163","11","남양오피스텔","39","202102","4","3,650","2","1994","태평로 438",""
"제주특별자치도 서귀포시 서귀동","163-11","163","11","남양오피스텔","41.06","202102","22","3,700","6","1994","태평로 438",""
"제주특별자치도 서귀포시 서귀동","163-11","163","11","남양오피스텔","25.03","202103","5","2,500","8","1994","태평로 438",""
"제주특별자치도 서귀포시 서귀동","163-11","163","11","남양오피스텔","25.03","202103","7","2,500","4","1994","태평로 438",""
"제주특별자치도 서귀포시 서귀동","163-11","163","11","남양오피스텔","60.39","202103","15","5,000","9","1994","태평로 438",""
"제주특별자치도 서귀포시 서귀동","163-11","163","11","남양오피스텔","25.03","202103","20","3,000","5","1994","태평로 438",""
"제주특별자치도 서귀포시 서귀동","163-11","163","11","남양오피스텔","25.03","202105","4","3,300","3","1994","태평로 438",""
"제주특별자치도 서귀포시 서귀동","163-11","163","11","남양오피스텔","25.03","202106","15","2,000","7","1994","태평로 438",""
"제주특별자치도 서귀포시 서귀동","163-11","163","11","남양오피스텔","39","202109","17","5,000","7","1994","태평로 438",""
"제주특별자치도 서귀포시 서귀동","251-1","251","1","선경오피스텔","32","202010","6","4,900","12","1992","중정로 123",""
"제주특별자치도 서귀포시 서귀동","251-1","251","1","선경오피스텔","44","202012","14","4,100","9","1992","중정로 123",""
"제주특별자치도 서귀포시 서귀동","251-1","251","1","선경오피스텔","44","202101","23","6,000","12","1992","중정로 123",""
"제주특별자치도 서귀포시 서귀동","251-1","251","1","선경오피스텔","32","202102","4","3,250","10","1992","중정로 123",""
"제주특별자치도 서귀포시 서귀동","251-1","251","1","선경오피스텔","32","202102","18","2,800","10","1992","중정로 123",""
"제주특별자치도 서귀포시 서귀동","251-1","251","1","선경오피스텔","36.4","202102","19","3,500","11","1992","중정로 123",""
"제주특별자치도 서귀포시 서귀동","251-1","251","1","선경오피스텔","44","202102","25","4,200","10","1992","중정로 123",""
"제주특별자치도 서귀포시 서귀동","251-1","251","1","선경오피스텔","32","202102","26","3,200","5","1992","중정로 123",""
"제주특별자치도 서귀포시 서귀동","251-1","251","1","선경오피스텔","36","202102","26","2,200","10","1992","중정로 123",""
"제주특별자치도 서귀포시 서귀동","251-1","251","1","선경오피스텔","44","202102","26","2,600","4","1992","중정로 123",""
"제주특별자치도 서귀포시 서귀동","251-1","251","1","선경오피스텔","32","202103","4","2,000","5","1992","중정로 123",""
"제주특별자치도 서귀포시 서귀동","251-1","251","1","선경오피스텔","36","202103","16","3,500","10","1992","중정로 123",""
"제주특별자치도 서귀포시 서귀동","251-1","251","1","선경오피스텔","44","202104","20","4,900","12","1992","중정로 123",""
"제주특별자치도 서귀포시 서귀동","251-1","251","1","선경오피스텔","44","202104","30","4,500","4","1992","중정로 123",""
"제주특별자치도 서귀포시 서귀동","251-1","251","1","선경오피스텔","32","202105","3","4,500","10","1992","중정로 123",""
"제주특별자치도 서귀포시 서귀동","251-1","251","1","선경오피스텔","44","202105","28","3,800","7","1992","중정로 123",""
"제주특별자치도 서귀포시 서귀동","251-1","251","1","선경오피스텔","44","202106","30","7,300","8","1992","중정로 123",""
"제주특별자치도 서귀포시 서귀동","251-1","251","1","선경오피스텔","32","202107","14","6,000","10","1992","중정로 123",""
"제주특별자치도 서귀포시 서귀동","251-1","251","1","선경오피스텔","32","202107","14","6,000","10","1992","중정로 123",""
"제주특별자치도 서귀포시 서귀동","251-1","251","1","선경오피스텔","44","202108","24","5,900","10","1992","중정로 123",""
"제주특별자치도 서귀포시 서귀동","251-1","251","1","선경오피스텔","36","202109","7","5,500","11","1992","중정로 123",""
"제주특별자치도 서귀포시 서귀동","307-10","307","10","수앤수","33.85","202011","20","13,000","10","2017","중앙로71번길 15-5",""
"제주특별자치도 서귀포시 서귀동","307-10","307","10","수앤수","33.85","202103","25","11,000","9","2017","중앙로71번길 15-5",""
"제주특별자치도 서귀포시 서귀동","433-4","433","4","예지퍼스트","67.55","202101","25","27,133","4","2020","태평로353번길 22-7",""
"제주특별자치도 서귀포시 서귀동","433-4","433","4","예지퍼스트","73.58","202101","28","24,000","4","2020","태평로353번길 22-7",""
"제주특별자치도 서귀포시 서귀동","433-4","433","4","예지퍼스트","65.82","202101","28","22,000","4","2020","태평로353번길 22-7",""
"제주특별자치도 서귀포시 서귀동","433-4","433","4","예지퍼스트","67.55","202108","19","27,000","3","2020","태평로353번길 22-7",""
"제주특별자치도 서귀포시 서귀동","433-4","433","4","예지퍼스트","67.55","202109","15","31,950","5","2020","태평로353번길 22-7",""
"제주특별자치도 서귀포시 서호동","727","727","0","서호더마루","81.39","202107","14","29,000","6","2019","중산간동로 8377",""
"제주특별자치도 서귀포시 서호동","727","727","0","서호더마루","80.19","202107","22","26,000","4","2019","중산간동로 8377",""
"제주특별자치도 서귀포시 서호동","727","727","0","서호더마루","80.19","202107","22","26,000","5","2019","중산간동로 8377",""
"제주특별자치도 서귀포시 서홍동","285-3","285","3","서강파인힐5차","24.65","202101","5","6,000","1","null","중앙로 199",""
"제주특별자치도 서귀포시 서홍동","364","364","0","파크하임3차","84.34","202106","15","25,000","5","null","홍중로27번길 4",""
"제주특별자치도 서귀포시 서홍동","364","364","0","파크하임3차","84.85","202109","28","28,000","6","null","홍중로27번길 4",""
"제주특별자치도 서귀포시 성산읍 고성리","1499","1499","0","성산청담휴클래스","78.9","202107","1","25,000","2","2017","서성일로 1213-16",""
"제주특별자치도 서귀포시 안덕면 화순리","1055-3","1055","3","엘림피렌체","81.66","202107","20","19,500","2","null"," ",""
"제주특별자치도 서귀포시 중문동","1733-5","1733","5","(1733-5)","80.86","202106","10","24,500","3","2021","중문상로82번길 16",""
"제주특별자치도 서귀포시 중문동","2028-1","2028","1","세움엠시티","29.49","202011","2","22,000","8","2018","천제연로 198",""
"제주특별자치도 서귀포시 중문동","2028-1","2028","1","세움엠시티","30.55","202011","3","17,800","8","2018","천제연로 198",""
"제주특별자치도 서귀포시 중문동","2028-1","2028","1","세움엠시티","29.49","202108","1","17,500","2","2018","천제연로 198",""
"제주특별자치도 서귀포시 중문동","2012-2","2012","2","엘로이빌2","43.91","202105","30","13,000","7","2015","중문상로 56",""
"제주특별자치도 서귀포시 표선면 표선리","1591-5","1591","5","세베스트아파트","84.95","202107","2","25,500","6","2019","표선동서로193번길 37",""
"제주특별자치도 서귀포시 표선면 표선리","1591-5","1591","5","세베스트아파트","84.95","202107","21","26,900","3","2019","표선동서로193번길 37",""
"제주특별자치도 서귀포시 표선면 표선리","507-1","507","1","썬비치빌","80.82","202106","25","28,900","5","2018","표선중앙로43번길 25-8",""
"제주특별자치도 서귀포시 표선면 표선리","558-1","558","1","아정펠리즈","71.44","202107","12","22,000","5","2017"," ",""
"제주특별자치도 서귀포시 표선면 표선리","573","573","0","표선 에이스피아","27.4","202104","22","4,500","3","2003","표선중앙로59번길 14",""
"제주특별자치도 서귀포시 표선면 표선리","573","573","0","표선 에이스피아","27.4","202104","22","4,500","3","2003","표선중앙로59번길 14",""
"제주특별자치도 서귀포시 호근동","2012","2012","0","하르빌호근","74.62","202109","9","18,400","3","2016","중산간동로 8327",""
"제주특별자치도 제주시 건입동","1123-57","1123","57","(1123-57)","70.04","202010","7","23,814","2","2020","만덕로6길 19",""
"제주특별자치도 제주시 건입동","1123-57","1123","57","(1123-57)","70.04","202010","7","22,000","2","2020","만덕로6길 19","20201104"
"제주특별자치도 제주시 건입동","657-5","657","5","더클래식 1차","84.48","202106","24","25,300","6","2017"," ",""
"제주특별자치도 제주시 구좌읍 김녕리","1700-5","1700","5","광영타운","84.47","202011","25","20,000","3","2019"," ",""
"제주특별자치도 제주시 구좌읍 김녕리","1700-5","1700","5","광영타운","77.65","202102","17","17,000","3","2019"," ",""
"제주특별자치도 제주시 구좌읍 김녕리","1700-5","1700","5","광영타운","77.65","202104","15","17,675","4","2019"," ",""
"제주특별자치도 제주시 구좌읍 김녕리","1700-5","1700","5","광영타운","84.47","202105","20","18,700","2","2019"," ",""
"제주특별자치도 제주시 구좌읍 세화리","1429-1","1429","1","블루엘 세화 빌라","64.23","202105","28","18,000","3","2019","세화2길 19",""
"제주특별자치도 제주시 노형동","905-3","905","3","	(905-3)	","36.86","202010","5","7,000","7","1991","도령로 40",""
"제주특별자치도 제주시 노형동","905-3","905","3","	(905-3)	","32.76","202102","3","5,700","4","1991","도령로 40",""
"제주특별자치도 제주시 노형동","905-3","905","3","	(905-3)	","36.86","202102","24","6,950","12","1991","도령로 40",""
"제주특별자치도 제주시 노형동","905-3","905","3","	(905-3)	","36.86","202104","30","5,000","9","1991","도령로 40",""
"제주특별자치도 제주시 노형동","905-3","905","3","	(905-3)	","32.76","202105","3","6,150","9","1991","도령로 40",""
"제주특별자치도 제주시 노형동","905-3","905","3","	(905-3)	","36.86","202105","12","5,300","9","1991","도령로 40",""
"제주특별자치도 제주시 노형동","905-3","905","3","	(905-3)	","36.86","202105","17","5,800","5","1991","도령로 40",""
"제주특별자치도 제주시 노형동","905-3","905","3","	(905-3)	","36.86","202105","19","7,500","10","1991","도령로 40",""
"제주특별자치도 제주시 노형동","905-3","905","3","	(905-3)	","36.86","202106","8","5,500","9","1991","도령로 40",""
"제주특별자치도 제주시 노형동","905-3","905","3","	(905-3)	","36.86","202106","9","6,650","7","1991","도령로 40",""
"제주특별자치도 제주시 노형동","905-3","905","3","	(905-3)	","36.86","202107","1","7,000","8","1991","도령로 40",""
"제주특별자치도 제주시 노형동","905-3","905","3","	(905-3)	","36.86","202107","2","5,800","9","1991","도령로 40",""
"제주특별자치도 제주시 노형동","905-3","905","3","	(905-3)	","36.86","202108","26","7,400","9","1991","도령로 40",""
"제주특별자치도 제주시 노형동","2525-8","2525","8","(2525-8)","84.72","202010","8","37,130","4","2019","정존5길 23",""
"제주특별자치도 제주시 노형동","2525-8","2525","8","(2525-8)","84.72","202010","8","37,790","2","2019","정존5길 23",""
"제주특별자치도 제주시 노형동","726-1","726","1","노형 ETAS I","81.02","202103","19","27,000","9","2014","연북로 48",""
"제주특별자치도 제주시 노형동","726-1","726","1","노형 ETAS I","81.02","202104","23","27,000","14","2014","연북로 48",""
"제주특별자치도 제주시 노형동","726-1","726","1","노형 ETAS I","81.02","202106","10","26,000","6","2014","연북로 48",""
"제주특별자치도 제주시 노형동","726-1","726","1","노형 ETAS I","81.02","202107","31","28,000","13","2014","연북로 48",""
"제주특별자치도 제주시 노형동","1294-4","1294","4","노형 에코하임","84.72","202108","23","27,800","12","2012","도령로 37",""
"제주특별자치도 제주시 노형동","711-5","711","5","노형 이타스 2","80.33","202010","10","26,500","13","2015"," ",""
"제주특별자치도 제주시 노형동","711-5","711","5","노형 이타스 2","55.23","202011","10","19,500","5","2015"," ",""
"제주특별자치도 제주시 노형동","711-5","711","5","노형 이타스 2","80.33","202011","28","25,200","5","2015"," ",""
"제주특별자치도 제주시 노형동","711-5","711","5","노형 이타스 2","81.75","202106","12","27,000","11","2015"," ",""
"제주특별자치도 제주시 노형동","711-5","711","5","노형 이타스 2","81.75","202107","9","27,500","14","2015"," ","20210809"
"제주특별자치도 제주시 노형동","711-5","711","5","노형 이타스 2","81.75","202107","9","27,500","14","2015"," ",""
"제주특별자치도 제주시 노형동","711-5","711","5","노형 이타스 2","80.33","202108","16","26,500","14","2015"," ",""
"제주특별자치도 제주시 노형동","711-5","711","5","노형 이타스 2","81.75","202108","16","25,500","6","2015"," ",""
"제주특별자치도 제주시 노형동","721-2","721","2","노형 이타스Ⅲ","83.66","202101","24","25,000","5","2016","과원북4길 17","20210125"
"제주특별자치도 제주시 노형동","721-2","721","2","노형 이타스Ⅲ","83.66","202101","24","23,198","5","2016","과원북4길 17",""
"제주특별자치도 제주시 노형동","721-2","721","2","노형 이타스Ⅲ","83.66","202103","15","25,500","2","2016","과원북4길 17",""
"제주특별자치도 제주시 노형동","721-2","721","2","노형 이타스Ⅲ","83.66","202103","26","25,300","9","2016","과원북4길 17",""
"제주특별자치도 제주시 노형동","721-2","721","2","노형 이타스Ⅲ","82.59","202106","22","25,000","8","2016","과원북4길 17",""
"제주특별자치도 제주시 노형동","721-2","721","2","노형 이타스Ⅲ","83.87","202107","26","24,000","5","2016","과원북4길 17",""
"제주특별자치도 제주시 노형동","725-4","725","4","녹색도시","82.54","202012","21","26,000","11","2015"," ",""
"제주특별자치도 제주시 노형동","725-4","725","4","녹색도시","82.54","202101","18","21,164","5","2015"," ",""
"제주특별자치도 제주시 노형동","725-4","725","4","녹색도시","82.54","202104","5","23,000","5","2015"," ",""
"제주특별자치도 제주시 노형동","725-4","725","4","녹색도시","82.54","202104","9","22,450","6","2015"," ",""
"제주특별자치도 제주시 노형동","725-4","725","4","녹색도시","82.54","202104","13","21,950","4","2015"," ",""
"제주특별자치도 제주시 노형동","725-4","725","4","녹색도시","82.54","202104","15","23,000","11","2015"," ",""
"제주특별자치도 제주시 노형동","725-4","725","4","녹색도시","82.54","202104","15","22,300","3","2015"," ",""
"제주특별자치도 제주시 노형동","725-4","725","4","녹색도시","82.54","202108","31","26,600","7","2015"," ",""
"제주특별자치도 제주시 노형동","722-3","722","3","메르헨하우스2","20.14","202010","11","4,200","8","2004","연북로 45",""
"제주특별자치도 제주시 노형동","722-3","722","3","메르헨하우스2","20.14","202010","14","4,700","8","2004","연북로 45",""
"제주특별자치도 제주시 노형동","722-3","722","3","메르헨하우스2","20.14","202011","13","4,950","12","2004","연북로 45",""
"제주특별자치도 제주시 노형동","722-3","722","3","메르헨하우스2","20.14","202011","13","4,900","12","2004","연북로 45",""
"제주특별자치도 제주시 노형동","722-3","722","3","메르헨하우스2","20.14","202011","13","4,900","12","2004","연북로 45",""
"제주특별자치도 제주시 노형동","722-3","722","3","메르헨하우스2","20.14","202011","28","5,500","5","2004","연북로 45",""
"제주특별자치도 제주시 노형동","722-3","722","3","메르헨하우스2","40.28","202012","7","9,400","8","2004","연북로 45",""
"제주특별자치도 제주시 노형동","722-3","722","3","메르헨하우스2","40.28","202012","7","9,400","8","2004","연북로 45",""
"제주특별자치도 제주시 노형동","722-3","722","3","메르헨하우스2","20.14","202012","10","4,950","12","2004","연북로 45",""
"제주특별자치도 제주시 노형동","722-3","722","3","메르헨하우스2","20.14","202012","10","4,950","11","2004","연북로 45",""
"제주특별자치도 제주시 노형동","722-3","722","3","메르헨하우스2","20.14","202012","21","5,500","14","2004","연북로 45",""
"제주특별자치도 제주시 노형동","722-3","722","3","메르헨하우스2","20.14","202012","21","5,500","14","2004","연북로 45",""
"제주특별자치도 제주시 노형동","722-3","722","3","메르헨하우스2","20.14","202101","22","4,200","11","2004","연북로 45",""
"제주특별자치도 제주시 노형동","722-3","722","3","메르헨하우스2","20.14","202102","10","5,300","13","2004","연북로 45",""
"제주특별자치도 제주시 노형동","722-3","722","3","메르헨하우스2","20.14","202102","22","5,500","3","2004","연북로 45",""
"제주특별자치도 제주시 노형동","722-3","722","3","메르헨하우스2","40.28","202102","24","9,150","8","2004","연북로 45",""
"제주특별자치도 제주시 노형동","722-3","722","3","메르헨하우스2","20.14","202102","25","5,400","5","2004","연북로 45",""
"제주특별자치도 제주시 노형동","722-3","722","3","메르헨하우스2","20.14","202103","6","4,500","8","2004","연북로 45",""
"제주특별자치도 제주시 노형동","722-3","722","3","메르헨하우스2","20.14","202103","10","4,900","3","2004","연북로 45",""
"제주특별자치도 제주시 노형동","722-3","722","3","메르헨하우스2","20.14","202103","16","4,500","6","2004","연북로 45",""
"제주특별자치도 제주시 노형동","722-3","722","3","메르헨하우스2","20.14","202103","19","4,100","8","2004","연북로 45",""
"제주특별자치도 제주시 노형동","722-3","722","3","메르헨하우스2","20.14","202103","19","4,600","6","2004","연북로 45",""
"제주특별자치도 제주시 노형동","722-3","722","3","메르헨하우스2","20.14","202103","22","4,800","6","2004","연북로 45",""
"제주특별자치도 제주시 노형동","722-3","722","3","메르헨하우스2","20.14","202103","22","5,000","4","2004","연북로 45",""
"제주특별자치도 제주시 노형동","722-3","722","3","메르헨하우스2","20.14","202103","22","5,000","4","2004","연북로 45",""
"제주특별자치도 제주시 노형동","722-3","722","3","메르헨하우스2","20.14","202103","26","5,000","4","2004","연북로 45",""
"제주특별자치도 제주시 노형동","722-3","722","3","메르헨하우스2","20.14","202103","26","5,000","4","2004","연북로 45",""
"제주특별자치도 제주시 노형동","722-3","722","3","메르헨하우스2","20.14","202104","16","4,650","12","2004","연북로 45",""
"제주특별자치도 제주시 노형동","722-3","722","3","메르헨하우스2","20.14","202104","22","6,000","4","2004","연북로 45",""
"제주특별자치도 제주시 노형동","722-3","722","3","메르헨하우스2","20.14","202104","27","4,100","1","2004","연북로 45",""
"제주특별자치도 제주시 노형동","722-3","722","3","메르헨하우스2","20.14","202104","27","4,100","1","2004","연북로 45",""
"제주특별자치도 제주시 노형동","722-3","722","3","메르헨하우스2","20.14","202104","28","7,300","11","2004","연북로 45",""
"제주특별자치도 제주시 노형동","722-3","722","3","메르헨하우스2","20.14","202106","16","4,900","12","2004","연북로 45",""
"제주특별자치도 제주시 노형동","722-3","722","3","메르헨하우스2","20.14","202106","16","5,000","13","2004","연북로 45",""
"제주특별자치도 제주시 노형동","722-3","722","3","메르헨하우스2","20.14","202106","16","5,000","13","2004","연북로 45",""
"제주특별자치도 제주시 노형동","722-3","722","3","메르헨하우스2","20.14","202106","27","4,300","3","2004","연북로 45",""
"제주특별자치도 제주시 노형동","722-3","722","3","메르헨하우스2","20.14","202106","29","6,250","14","2004","연북로 45",""
"제주특별자치도 제주시 노형동","722-3","722","3","메르헨하우스2","20.14","202107","5","4,350","13","2004","연북로 45",""
"제주특별자치도 제주시 노형동","722-3","722","3","메르헨하우스2","20.14","202107","5","4,350","13","2004","연북로 45",""
"제주특별자치도 제주시 노형동","722-3","722","3","메르헨하우스2","20.14","202107","10","5,000","11","2004","연북로 45",""
"제주특별자치도 제주시 노형동","722-3","722","3","메르헨하우스2","20.14","202107","10","5,000","11","2004","연북로 45",""
"제주특별자치도 제주시 노형동","722-3","722","3","메르헨하우스2","20.14","202107","23","4,500","8","2004","연북로 45",""
"제주특별자치도 제주시 노형동","722-3","722","3","메르헨하우스2","20.14","202108","15","4,400","8","2004","연북로 45",""
"제주특별자치도 제주시 노형동","722-3","722","3","메르헨하우스2","20.14","202109","25","4,600","8","2004","연북로 45",""
"제주특별자치도 제주시 노형동","722-3","722","3","메르헨하우스2","20.14","202109","28","3,900","3","2004","연북로 45",""
"제주특별자치도 제주시 노형동","722-3","722","3","메르헨하우스2","20.14","202109","28","3,900","3","2004","연북로 45",""
"제주특별자치도 제주시 노형동","722-2","722","2","메르헨하우스3","20.14","202010","10","4,000","6","2004","연북로 41",""
"제주특별자치도 제주시 노형동","722-2","722","2","메르헨하우스3","20.14","202010","10","4,000","6","2004","연북로 41",""
"제주특별자치도 제주시 노형동","722-2","722","2","메르헨하우스3","18.66","202011","4","3,100","3","2004","연북로 41",""
"제주특별자치도 제주시 노형동","722-2","722","2","메르헨하우스3","18.66","202011","11","4,150","7","2004","연북로 41",""
"제주특별자치도 제주시 노형동","722-2","722","2","메르헨하우스3","18.66","202011","11","4,150","7","2004","연북로 41",""
"제주특별자치도 제주시 노형동","722-2","722","2","메르헨하우스3","20.14","202011","30","5,000","15","2004","연북로 41",""
"제주특별자치도 제주시 노형동","722-2","722","2","메르헨하우스3","20.14","202011","30","5,000","15","2004","연북로 41",""
"제주특별자치도 제주시 노형동","722-2","722","2","메르헨하우스3","20.14","202012","10","4,950","12","2004","연북로 41",""
"제주특별자치도 제주시 노형동","722-2","722","2","메르헨하우스3","40.28","202102","15","9,000","10","2004","연북로 41",""
"제주특별자치도 제주시 노형동","722-2","722","2","메르헨하우스3","40.28","202102","15","9,000","10","2004","연북로 41",""
"제주특별자치도 제주시 노형동","722-2","722","2","메르헨하우스3","20.14","202102","26","4,930","3","2004","연북로 41",""
"제주특별자치도 제주시 노형동","722-2","722","2","메르헨하우스3","20.14","202103","9","4,200","11","2004","연북로 41",""
"제주특별자치도 제주시 노형동","722-2","722","2","메르헨하우스3","20.14","202103","16","4,000","5","2004","연북로 41",""
